_repeat,burstiness_x,dataset-name,dataset-path,end_time_exc,hf-output-len,id,num-prompts,request_rate_x,seed,start_time_exc,date,endpoint_type,backend,label,model_id,tokenizer_id,num_prompts,request_rate_y,burstiness_y,max_concurrency,duration,completed,total_input_tokens,total_output_tokens,request_throughput,request_goodput,output_throughput,total_token_throughput,max_output_tokens_per_s,max_concurrent_requests,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p10_ttft_ms,p30_ttft_ms,p50_ttft_ms,p70_ttft_ms,p90_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p10_tpot_ms,p30_tpot_ms,p50_tpot_ms,p70_tpot_ms,p90_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p10_itl_ms,p30_itl_ms,p50_itl_ms,p70_itl_ms,p90_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p10_e2el_ms,p30_e2el_ms,p50_e2el_ms,p70_e2el_ms,p90_e2el_ms,start_time_vllm,end_time_vllm,start_time,end_time,run_completed,execution_time_seconds,path_run,peak_power[W],mean_power[W]
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:37:38.285530,512,000156,1000,40,0,2025-11-30 18:36:51.639668,20251130-183738,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,40.0,100000.0,,35.18412576703122,1000.0,173622.0,188704.0,28.421908408963102,,5363.327804404974,10297.996386185965,7421.0,274.0,54.550727401161566,55.184529977850616,11.265055823554034,39.31739726685919,48.1256483879406,55.184529977850616,61.273059411905706,69.56774138379842,27.8227620336398,29.00254055402904,2.7146083091505697,23.45420616029737,26.887493260606444,29.00254055402904,29.816544280549582,30.204585038749926,27.659939456988212,28.83040500455536,3.4910818431043116,22.387313726358116,26.426444004755467,28.83040500455536,29.957246087724346,30.81995400134474,5246.431896502385,4279.706036992138,3465.803419555891,1689.0099349955563,2936.0217455308884,4279.706036992138,6376.445511600468,10677.709059021436,2025-11-30 18:37:38,2025-11-30 18:38:13.184125767,2025-11-30 18:36:51.639668,2025-11-30 18:37:38.285530,True,36.8,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000155.parquet,2797.7875387788363,2538.2083970009207
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:38:41.697799,512,000157,1000,50,0,2025-11-30 18:37:58.289301,20251130-183841,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,50.0,100000.0,,31.46473052899819,1000.0,173622.0,189636.0,31.78161653341956,,6026.938632931551,11544.926458696922,8586.0,392.0,63.87851180456346,63.555711472872645,16.851396475872146,42.458620003890246,54.27371789701283,63.555711472872645,73.56430577347054,87.28320070076734,32.73944406432874,33.81925936930373,5.004758116802098,25.00329626675117,30.35424977777234,33.81925936930373,36.567766991220765,38.368518067224166,32.30708370322754,33.567254518857226,6.32327318157355,22.911859006853774,28.476484469138086,33.567254518857226,37.36883451347239,39.45362250669859,6158.157439832983,5089.967643521959,4026.2020303232885,1906.2430369202048,3452.5052532029804,5089.967643521959,7494.895970262586,12327.43219410768,2025-11-30 18:38:41,2025-11-30 18:39:12.464730529,2025-11-30 18:37:58.289301,2025-11-30 18:38:41.697799,True,33.0,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000156.parquet,2837.124029412384,2568.264237465557
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:39:42.945630,512,000158,1000,60,0,2025-11-30 18:39:01.701452,20251130-183942,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,60.0,100000.0,,29.583582746970933,1000.0,173622.0,189356.0,33.80253191619903,,6400.712233523784,12269.575429878092,9035.0,500.0,73.88587571377866,73.67685151984915,24.557435427131715,41.445132554508746,58.76202280051074,73.67685151984915,87.31540580047294,108.86006401851773,38.53068508804951,39.31487335415934,7.974903954283352,26.745658085070865,34.426130329342485,39.31487335415934,43.7903198673771,48.80584166296643,37.61446596818261,37.9553500097245,10.481540541681056,23.377056000754237,30.5013864999637,37.9553500097245,44.55171650624834,50.51506048766896,7158.796128204442,6016.395189013565,4544.037159278782,2074.7039239737205,4117.957932699937,6016.395189013565,9007.892982976045,14053.639300487703,2025-11-30 18:39:42,2025-11-30 18:40:11.583582747,2025-11-30 18:39:01.701452,2025-11-30 18:39:42.945630,True,31.1,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000157.parquet,2841.362550821827,2590.517273832837
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:40:43.051170,512,000159,1000,70,0,2025-11-30 18:40:02.949918,20251130-184042,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,70.0,100000.0,,28.66795546701178,1000.0,173622.0,189090.0,34.88215269312456,,6595.866252742923,12652.175367628597,9604.0,625.0,83.902418786427,79.66866999049671,34.208693022626996,41.790862631751224,60.86915890336968,79.66866999049671,101.60068590776064,134.3097384320572,44.52033071449637,45.30775070895468,11.032362162193742,28.865066740154063,38.55034138630979,45.30775070895468,51.44520129198456,58.591650129673766,42.85737199449975,40.80198146402836,14.978092889367089,23.87146301334724,31.45695499842986,40.80198146402836,50.46179799246602,65.5133128981106,8144.945429279236,7163.198743015528,4968.485963412229,2239.887567725964,4797.787809377769,7163.198743015528,10487.398723530348,15422.359225101536,2025-11-30 18:40:42,2025-11-30 18:41:10.667955467,2025-11-30 18:40:02.949918,2025-11-30 18:40:43.051170,True,30.2,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000158.parquet,2827.8571229655327,2584.1663398360474
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:41:42.459073,512,000160,1000,80,0,2025-11-30 18:41:03.055043,20251130-184142,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,80.0,100000.0,,28.03732178203063,1000.0,173622.0,188560.0,35.66674476878561,,6725.321393602216,12917.852953848313,9198.0,690.0,90.59324960026424,85.2824104949832,39.358571698014394,42.802820389624685,63.13233499531634,85.2824104949832,111.48976570111698,146.61091129528359,49.2417168713725,50.01003066044346,12.965209581391408,31.217119857006868,41.98354493475559,50.01003066044346,57.82539896526807,65.91289424832212,46.921433253596426,44.3035869684536,18.069145629086524,24.199748993851244,33.59160973341204,44.3035869684536,60.402898967731744,72.69624909968115,8891.177178185375,8098.609728476731,5178.451489046203,2409.4369262689725,5409.131774521666,8098.609728476731,11664.949843584325,16266.805911489066,2025-11-30 18:41:42,2025-11-30 18:42:10.037321782,2025-11-30 18:41:03.055043,2025-11-30 18:41:42.459073,True,29.599999999999998,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000159.parquet,2833.6561874989816,2581.6849334397507
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:42:41.791447,512,000161,1000,90,0,2025-11-30 18:42:02.462935,20251130-184241,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,90.0,100000.0,,27.59231048298534,1000.0,173622.0,188284.0,36.241981280134006,,6823.785203348752,13116.190477168178,9340.0,745.0,97.18223445082549,92.53563600941561,44.141379820950306,42.63215816463344,64.03311981703155,92.53563600941561,123.70208937791176,159.81141173979267,53.396876455304245,54.25295125221365,14.310257790552592,33.580308965210804,45.296200891491,54.25295125221365,62.93386872642161,72.09479483566324,50.350367552761085,48.47724997671321,20.398237047166905,24.12026686943136,34.296955628087744,48.47724997671321,66.7985770269297,77.0559510041494,9527.000378784374,8830.464173981454,5333.598190190174,2589.741999615217,6023.424589680508,8830.464173981454,12400.980699190404,16956.029258400667,2025-11-30 18:42:41,2025-11-30 18:43:08.592310483,2025-11-30 18:42:02.462935,2025-11-30 18:42:41.791447,True,29.200000000000003,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000160.parquet,2824.936245859462,2577.930864404598
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:43:40.584071,512,000162,1000,100,0,2025-11-30 18:43:01.795226,20251130-184340,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,100.0,100000.0,,27.266439599043224,1000.0,173622.0,188584.0,36.67512204399029,,6916.3412155438655,13283.949255065549,9106.0,792.0,101.30131403222913,96.17025547777303,47.28313320174506,43.74613328254782,66.06922970968299,96.17025547777303,130.10255541885272,169.10143268760294,56.47952517396795,57.56456667789622,15.154871151587308,35.75131773003627,47.712345394653525,57.56456667789622,66.4040413983917,76.55319421616943,52.88153509761269,50.09670901927166,21.94063833688161,24.656233727000654,36.37234688503668,50.09670901927166,70.76138726552018,82.77737838798204,10021.031101004279,9428.042558516609,5453.046120279355,2798.543843405787,6558.960211428348,9428.042558516609,13151.97919990751,17653.803119127406,2025-11-30 18:43:40,2025-11-30 18:44:07.266439599,2025-11-30 18:43:01.795226,2025-11-30 18:43:40.584071,True,28.800000000000004,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000161.parquet,2828.1248713685377,2581.670994838069
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:44:37.733298,512,000163,1000,200,0,2025-11-30 18:44:00.587806,20251130-184437,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,200.0,100000.0,,25.737887858005706,1000.0,173622.0,188284.0,38.85322702146099,,7315.440996508761,14061.215978428861,9651.0,954.0,123.58248820604058,121.23679049545899,62.632448286862164,44.41200657747686,73.86084602912888,121.23679049545899,161.90770339453593,212.9108353110496,71.44778815688228,73.06773047004782,16.712533871760787,46.17067073956415,63.017509589791004,73.06773047004782,82.99925511296944,91.68941750406073,64.00565899405336,67.9318644979503,27.857888692631974,26.253103994531557,41.18116401368752,67.9318644979503,86.18438297417015,97.61157499742694,12110.818250117707,11998.49303549854,5593.06460303321,4537.269118364202,8711.460022488609,11998.49303549854,15351.18405529647,19963.796607439876,2025-11-30 18:44:37,2025-11-30 18:45:02.737887858,2025-11-30 18:44:00.587806,2025-11-30 18:44:37.733298,True,27.2,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000162.parquet,2825.866896952638,2594.5068851484757
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:45:34.697343,512,000164,1000,300,0,2025-11-30 18:44:57.737237,20251130-184534,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,300.0,100000.0,,25.23591895995196,1000.0,173622.0,188712.0,39.62605846004443,,7477.912744111904,14357.86826606174,9664.0,980.0,133.6548682153225,131.22769800247625,69.75181679549486,47.125468362355605,79.08946041716263,131.22769800247625,173.99768591276367,230.17317558405924,76.35978374951435,78.4816380055694,16.771517553058544,50.167260772712574,67.8658172698332,78.4816380055694,88.42594780814926,96.33601653803233,67.24607015877504,72.78926350409165,29.065877741942828,26.401827012887225,44.22160828253254,72.78926350409165,91.73594829626381,100.66890699090436,12756.549115266127,12656.77440649597,5563.422161536527,5297.791165375384,9401.70886759879,12656.77440649597,15948.212362406775,20645.718000887427,2025-11-30 18:45:34,2025-11-30 18:45:59.235918960,2025-11-30 18:44:57.737237,2025-11-30 18:45:34.697343,True,26.799999999999997,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000163.parquet,2830.038276760822,2588.989116878227
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:46:31.961743,512,000165,1000,400,0,2025-11-30 18:45:54.701278,20251130-184631,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,400.0,100000.0,,24.980810350971296,1000.0,173622.0,189011.0,40.03072702407824,,7566.247745548051,14516.462632922563,9806.0,989.0,140.5725761918584,141.34347799699754,70.82777495231596,48.13277690554969,86.29167451290414,141.34347799699754,185.8494493062608,237.35023273038678,78.74366494692094,82.0020026495922,16.945040670090364,51.457398948733264,70.61639694713318,82.0020026495922,91.00771026729878,98.28462691303741,68.75851157548144,74.41690401174128,30.005546824106652,26.41875797417015,45.33077101223171,74.41690401174128,93.18560099927709,102.05801000120118,13067.92902982951,12964.514924038667,5561.267723613087,5887.976300984156,9653.638841310749,12964.514924038667,16259.832012699917,20887.82951877802,2025-11-30 18:46:31,2025-11-30 18:46:55.980810351,2025-11-30 18:45:54.701278,2025-11-30 18:46:31.961743,True,26.5,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000164.parquet,2840.862853721154,2591.215435155123
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:47:28.346449,512,000166,1000,500,0,2025-11-30 18:46:51.965676,20251130-184728,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,500.0,100000.0,,24.793986576027237,1000.0,173622.0,188581.0,40.33236030573954,,7605.916838816669,14608.50189981978,10146.0,996.0,148.07766491553048,149.97522701742128,72.31300884374653,48.864290839992464,98.73508888413197,149.97522701742128,191.66741881053895,248.20038657635453,80.28335066601551,84.76482263155752,17.174406415393804,52.14057144732524,71.98796949542668,84.76482263155752,92.37976226488001,99.5940452335853,69.67585896208499,75.88164595654234,30.39034603681793,26.35376900434494,44.942660024389625,75.88164595654234,93.71926099993289,102.56515303626657,13217.944903856318,13090.286285005277,5515.015475667185,6140.86740630446,9884.27814131137,13090.286285005277,16373.13679039944,20888.401315920055,2025-11-30 18:47:28,2025-11-30 18:47:52.793986576,2025-11-30 18:46:51.965676,2025-11-30 18:47:28.346449,True,26.300000000000004,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000165.parquet,2833.0576410432254,2592.4921949773025
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:48:24.611948,512,000167,1000,600,0,2025-11-30 18:47:48.350246,20251130-184824,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,600.0,100000.0,,24.67503421200672,1000.0,173622.0,188567.0,40.526792846893244,,7642.0157467601175,14678.358574423415,9876.0,997.0,246.87538403307553,228.91283151693642,170.62401871837525,51.14799609291367,100.37527017993852,228.91283151693642,368.81032297969796,493.28668453963473,80.2397761465077,85.0727377133182,17.068294266300345,52.89335551967586,71.82111101671404,85.0727377133182,92.25143744444199,98.96874546991668,69.6210068997788,75.15878800768405,31.076455727536953,26.66106738615781,46.437693026382476,75.15878800768405,93.45596217317507,102.23683998920023,13305.478720238782,13119.692684995243,5523.023138371899,6173.002544010524,9912.835289508803,13119.692684995243,16458.454405411612,21178.32659210544,2025-11-30 18:48:24,2025-11-30 18:48:48.675034212,2025-11-30 18:47:48.350246,2025-11-30 18:48:24.611948,True,26.200000000000003,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000166.parquet,2839.08337605219,2597.0962582249167
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:49:21.745141,512,000168,1000,700,0,2025-11-30 18:48:44.615832,20251130-184921,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,700.0,100000.0,,25.49292761198012,1000.0,173622.0,187483.0,39.22656570562186,,7354.3142181871035,14164.909009128582,9638.0,997.0,170.60549363290193,170.54564450518228,85.52956859077668,55.70074673742056,108.96603199653327,170.54564450518228,224.1880844929255,288.3554804080632,88.82637115651244,92.99058844663581,20.912648480290336,56.315585475986026,77.83126740815224,92.99058844663581,103.73657644718493,112.94576178561904,75.65202797279045,76.48323499597609,60.45817706064405,26.89920420525596,47.12692799512297,76.48323499597609,94.58364841993898,102.52928803674877,14278.422564292909,14235.005137510598,5551.488392671635,7309.177864872618,11107.341573858866,14235.005137510598,17445.429564686492,21985.668663703837,2025-11-30 18:49:21,2025-11-30 18:49:46.492927612,2025-11-30 18:48:44.615832,2025-11-30 18:49:21.745141,True,27.0,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000167.parquet,2838.6236756382164,2526.7027543610507
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:50:17.657468,512,000169,1000,800,0,2025-11-30 18:49:41.748948,20251130-185017,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,800.0,100000.0,,24.480288428021595,1000.0,173622.0,188187.0,40.84919190965661,,7687.2868779025475,14779.605275640948,9654.0,998.0,178.8335160111892,181.1555415042676,84.2235937474276,61.3132166210562,127.68178970436564,181.1555415042676,232.60333598591387,290.1760311797261,82.15762293422551,87.37059082836629,17.589515253277742,53.24667275433185,73.48856336816723,87.37059082836629,95.46956307878226,101.12821387193654,70.62304936352866,76.78997900802642,30.64189518537149,26.65626897942275,46.49490984156728,76.78997900802642,97.22697500837967,102.50731201376766,13398.550194336858,13274.490536976373,5495.9887153922355,6353.902855684282,10138.453407108316,13274.490536976373,16558.275406510802,21218.17479171441,2025-11-30 18:50:17,2025-11-30 18:50:41.480288428,2025-11-30 18:49:41.748948,2025-11-30 18:50:17.657468,True,25.999999999999996,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000168.parquet,2826.803281700343,2598.135627543808
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:51:14.232576,512,000170,1000,900,0,2025-11-30 18:50:37.661397,20251130-185114,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,900.0,100000.0,,24.481223259994294,1000.0,173622.0,188467.0,40.8476320557943,,7698.430670659384,14790.478243450503,9894.0,999.0,197.5174060081481,199.1800130053889,88.94537450693487,76.58572630025446,141.95053009898402,199.1800130053889,252.37801418406892,310.61502604279667,82.65255138375537,87.71201213647902,17.817118454732526,53.61709564779651,74.16976363495507,87.71201213647902,95.9493648183671,101.71007027424324,70.88413264015576,77.15251599438488,30.859173643891094,26.809256605338305,46.299236034974456,77.15251599438488,97.40820178994909,102.04514201031998,13485.95303573372,13344.112362974556,5496.824638078007,6315.28768002172,10190.536843414884,13344.112362974556,16619.979174085893,21349.58702327567,2025-11-30 18:51:14,2025-11-30 18:51:38.481223260,2025-11-30 18:50:37.661397,2025-11-30 18:51:14.232576,True,26.0,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000169.parquet,2835.88418681492,2596.5596126912233
1,100000,hf,likaixin/InstructCoder,2025-11-30 18:52:10.193874,512,000171,1000,1000,0,2025-11-30 18:51:34.236535,20251130-185209,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,1000.0,100000.0,,24.437908648047596,1000.0,173622.0,188209.0,40.92003184077261,,7701.518272719973,14806.136040978594,9781.0,999.0,206.70271590334596,202.6393480191473,91.91574341914223,88.61256607342511,146.06134212226607,202.6393480191473,258.44760473119095,327.2308565035928,82.97429510925782,88.00611491715968,17.904161709585985,53.55193837826963,74.38864884821933,88.00611491715968,96.41397136610274,102.22944279412948,71.14448685187564,77.55430700490251,30.782856902019642,26.603969803545624,46.507147583179176,77.55430700490251,97.71586722927167,102.29616001015529,13525.590895832865,13404.173282004194,5478.896529604691,6382.951522793156,10221.703841374256,13404.173282004194,16603.006448299853,21367.57240690058,2025-11-30 18:52:09,2025-11-30 18:52:33.437908648,2025-11-30 18:51:34.236535,2025-11-30 18:52:10.193874,True,25.999999999999996,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000170.parquet,2826.431014598286,2594.315936892336
1,100000,hf,mgoin/mlperf-inference-llama2-data,2025-11-30 18:54:37.086727,512,000172,1000,10,0,2025-11-30 18:52:30.197722,20251130-185430,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,10.0,100000.0,,105.83719978498993,1000.0,120104.0,241054.0,9.448473712754277,,2277.5923823542694,3412.3918691509093,2778.0,69.0,46.15647207014263,40.39680151618086,62.913094078284175,31.716449273517355,36.15693660103716,40.39680151618086,44.037982024019584,47.474578995024785,20.40309266541657,20.163772648902878,1.5201411605232211,19.93744557675015,20.087068212826498,20.163772648902878,20.252228663345566,20.54210946018172,20.369855584813152,19.664880994241685,10.505580927794822,19.278529018629342,19.51430300832726,19.664880994241685,19.891917024506256,22.140501992544163,4936.021674093034,5156.675877515227,2178.944246488386,1749.3457396980375,3875.7854987110477,5156.675877515227,6108.0121944018165,7625.811029004399,2025-11-30 18:54:30,2025-11-30 18:56:15.837199785,2025-11-30 18:52:30.197722,2025-11-30 18:54:37.086727,True,117.5,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000171.parquet,2372.461959454878,2169.9849149663764
1,100000,hf,mgoin/mlperf-inference-llama2-data,2025-11-30 18:56:17.363098,512,000173,1000,20,0,2025-11-30 18:54:57.090690,20251130-185617,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,20.0,100000.0,,57.87410103500588,1000.0,120104.0,241889.0,17.278886101317365,,4179.572480161556,6254.835816474177,5152.0,142.0,44.025821104005445,43.999623478157446,7.311127886122355,34.89859308465384,39.75387588143349,43.999623478157446,48.50411840598099,53.23846949613653,22.57652139923281,22.80349507308186,0.6875904252445322,21.812055314720055,22.580436092769713,22.80349507308186,22.93094144011305,23.109118559284706,22.557864281847397,22.54199201706797,1.7874515787785272,21.41482097795233,22.109311819076538,22.54199201706797,23.140923015307635,23.910331015940756,5477.9670794226695,5721.022968995385,2403.714533755158,1954.1503440705128,4314.740966534009,5721.022968995385,6820.50639737863,8436.644554289524,2025-11-30 18:56:17,2025-11-30 18:57:14.874101035,2025-11-30 18:54:57.090690,2025-11-30 18:56:17.363098,True,63.49999999999999,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000172.parquet,2599.7463442583835,2421.560174609988
1,100000,hf,mgoin/mlperf-inference-llama2-data,2025-11-30 18:57:34.074172,512,000174,1000,30,0,2025-11-30 18:56:37.367747,20251130-185733,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,30.0,100000.0,,41.74001811700873,1000.0,120104.0,241248.0,23.95782381303059,,5779.777079246003,8657.20755048623,7440.0,251.0,53.17623196251225,53.37078598677181,10.205558865328287,40.21366952219978,47.442513395799324,53.37078598677181,58.9623139007017,66.7771730106324,27.070756450135086,27.985078595436857,2.245811326735257,23.450963813545073,26.207556069405523,27.985078595436857,28.814849078176202,29.073899301930176,27.0686462731287,27.66442348365672,2.8339851700986483,22.711906995391473,26.060310984030362,27.66442348365672,28.830776922404766,29.946217691758648,6556.364249509701,6756.512349995319,2925.8349447212786,2376.150685711764,5088.036677584751,6756.512349995319,8250.201074179495,10160.062489367556,2025-11-30 18:57:33,2025-11-30 18:58:14.740018117,2025-11-30 18:56:37.367747,2025-11-30 18:57:34.074172,True,47.3,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000173.parquet,2786.405109968943,2538.6062348387914
1,100000,hf,mgoin/mlperf-inference-llama2-data,2025-11-30 18:58:45.313680,512,000175,1000,40,0,2025-11-30 18:57:54.078281,20251130-185845,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,40.0,100000.0,,36.56031162501313,1000.0,120104.0,241861.0,27.352064453297473,,6615.39766073898,9900.49000983782,9153.0,421.0,67.68404025316704,67.77126147062518,19.37259212681579,40.302266483195126,57.080048142233856,67.77126147062518,79.17319439002313,94.11279930500315,34.948201810853824,36.2106982031688,5.6988512768452875,26.34879413114073,31.789802552691572,36.2106982031688,39.24170676521924,41.34608027894487,34.85593918058821,36.3672009552829,7.127483575326259,24.78053799131885,30.451043974608183,36.3672009552829,40.36929301219061,42.87617496447638,8463.120306051394,8574.771923507797,3870.7024768519414,3021.914166409988,6458.788171876222,8574.771923507797,10692.60745861684,13249.96726589743,2025-11-30 18:58:45,2025-11-30 18:59:21.560311625,2025-11-30 18:57:54.078281,2025-11-30 18:58:45.313680,True,42.2,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000174.parquet,2828.7304832665463,2547.2844276589376
1,100000,hf,mgoin/mlperf-inference-llama2-data,2025-11-30 18:59:54.791419,512,000176,1000,50,0,2025-11-30 18:59:05.317649,20251130-185954,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,50.0,100000.0,,34.744472511985805,1000.0,120104.0,241993.0,28.781556538382613,,6964.9352113928235,10421.71527787873,9452.0,631.0,85.25686622451758,80.74437850154936,35.09165906631254,43.29450436052866,61.83975993189961,80.74437850154936,104.00545989396049,136.78610561182722,45.45634686388898,47.18081609689469,10.704181217487237,29.08183353637079,40.377141235896694,47.18081609689469,52.11382494692244,58.58372641948973,45.01107412051903,43.48540003411472,15.009405597963562,25.78262099996209,35.42444056365639,43.48540003411472,51.671005017124116,66.53831899166107,10932.610556399799,11372.421467967797,5012.949279535718,3489.712072990369,8355.683997413144,11372.421467967797,13992.87322819,17206.024692062056,2025-11-30 18:59:54,2025-11-30 19:00:28.744472512,2025-11-30 18:59:05.317649,2025-11-30 18:59:54.791419,True,40.3,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000175.parquet,2826.2619621368085,2546.9609744921677
