batch_size,elapsed,end_time,max_output_tokens,repeat,seed,start_time,path_run,peak_power[W],mean_power[W]
975,58.737365,2025-09-19 03:57:52.447929,512,0,831243,2025-09-19 03:56:53.710564,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000978.parquet,3070.8378794395753,2711.1734667384007
975,53.162856,2025-09-19 03:58:47.611219,512,1,831243,2025-09-19 03:57:54.448363,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000979.parquet,3046.3211315245217,2675.0808794276363
975,53.156123,2025-09-19 03:59:42.767894,512,2,831243,2025-09-19 03:58:49.611771,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000980.parquet,3058.207393492942,2682.0202161246125
900,54.149281,2025-09-19 04:00:38.917750,512,0,837197,2025-09-19 03:59:44.768469,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000981.parquet,3063.4358400544534,2703.1742752620867
900,49.057219,2025-09-19 04:01:29.975491,512,1,837197,2025-09-19 04:00:40.918272,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000982.parquet,3053.385803733333,2695.1050833315667
900,50.112797,2025-09-19 04:02:22.088763,512,2,837197,2025-09-19 04:01:31.975966,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000983.parquet,3052.1468400856456,2669.2699921754056
600,34.763287,2025-09-19 04:02:58.852600,512,0,837996,2025-09-19 04:02:24.089313,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000984.parquet,3057.6520811986325,2805.4663865265106
600,31.098403,2025-09-19 04:03:31.951557,512,1,837996,2025-09-19 04:03:00.853154,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000985.parquet,2891.6242068683255,2760.462533321038
600,31.481564,2025-09-19 04:04:05.433519,512,2,837996,2025-09-19 04:03:33.951955,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000986.parquet,2900.9100879781386,2747.9883117745158
425,24.713059,2025-09-19 04:04:32.146994,512,0,838394,2025-09-19 04:04:07.433935,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000987.parquet,3058.1308260158467,2801.764819717541
425,21.872113,2025-09-19 04:04:56.019518,512,1,838394,2025-09-19 04:04:34.147405,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000988.parquet,2903.2000530829005,2794.137428032448
425,22.277886,2025-09-19 04:05:20.297774,512,2,838394,2025-09-19 04:04:58.019888,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000989.parquet,2894.5031146642737,2769.481168397516
500,28.845467,2025-09-19 04:05:51.143622,512,0,838653,2025-09-19 04:05:22.298155,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000990.parquet,3064.448288522169,2818.4948732768826
500,25.364998,2025-09-19 04:06:18.508985,512,1,838653,2025-09-19 04:05:53.143987,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000991.parquet,2889.285869206432,2791.079644291232
500,24.90512,2025-09-19 04:06:45.414554,512,2,838653,2025-09-19 04:06:20.509434,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000992.parquet,2890.028008635869,2811.7601449996923
375,22.300792,2025-09-19 04:07:09.715747,512,0,839000,2025-09-19 04:06:47.414955,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000993.parquet,3067.394898556099,2776.223379857615
375,19.505305,2025-09-19 04:07:31.221503,512,1,839000,2025-09-19 04:07:11.716198,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000994.parquet,2889.0124772735467,2783.028295978598
375,19.500344,2025-09-19 04:07:52.722272,512,2,839000,2025-09-19 04:07:33.221928,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000995.parquet,2908.474079777087,2780.4027555696102
125,13.505209,2025-09-19 04:08:08.227870,512,0,840036,2025-09-19 04:07:54.722661,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000996.parquet,3059.7009730026043,2534.065488542793
125,12.196816,2025-09-19 04:08:22.425056,512,1,840036,2025-09-19 04:08:10.228240,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000997.parquet,2636.489795407368,2480.870000713768
125,12.603352,2025-09-19 04:08:37.028752,512,2,840036,2025-09-19 04:08:24.425400,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000998.parquet,2632.076745865296,2445.9924721291513
250,30.467219,2025-09-19 04:09:09.496298,1024,0,845809,2025-09-19 04:08:39.029079,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000999.parquet,3060.271172418223,2713.8822399646374
250,28.703646,2025-09-19 04:09:40.200274,1024,1,845809,2025-09-19 04:09:11.496628,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001000.parquet,2859.709835551367,2686.744329520737
250,28.953481,2025-09-19 04:10:11.154083,1024,2,845809,2025-09-19 04:09:42.200602,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001001.parquet,2874.453751383898,2707.46212034132
525,30.647892,2025-09-19 04:10:43.802323,512,0,853238,2025-09-19 04:10:13.154431,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001002.parquet,3053.0659119312063,2817.85075796069
525,26.819815,2025-09-19 04:11:12.622499,512,1,853238,2025-09-19 04:10:45.802684,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001003.parquet,2879.3930425021913,2778.820881176389
525,26.44175,2025-09-19 04:11:41.064688,512,2,853238,2025-09-19 04:11:14.622938,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001004.parquet,2904.9636892918857,2788.6185181307787
950,86.699441,2025-09-19 04:13:09.764523,1024,0,853628,2025-09-19 04:11:43.065082,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001005.parquet,3073.2520556059612,2760.4630992441407
950,82.296314,2025-09-19 04:14:34.061306,1024,1,853628,2025-09-19 04:13:11.764992,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001006.parquet,3053.599050403017,2750.9469959611483
950,82.571867,2025-09-19 04:15:58.633698,1024,2,853628,2025-09-19 04:14:36.061831,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001007.parquet,3067.856367228136,2753.6100009533898
275,18.514478,2025-09-19 04:16:19.148678,512,0,853796,2025-09-19 04:16:00.634200,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001008.parquet,3053.7087866713923,2773.9880837348373
275,15.915924,2025-09-19 04:16:37.065108,512,1,853796,2025-09-19 04:16:21.149184,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001009.parquet,2887.5409201559814,2776.094262486635
275,15.941017,2025-09-19 04:16:55.006468,512,2,853796,2025-09-19 04:16:39.065451,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001010.parquet,2869.4700804027866,2767.6410366893947
325,20.535841,2025-09-19 04:17:17.542669,512,0,865948,2025-09-19 04:16:57.006828,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001011.parquet,3054.8135729139626,2821.876201293149
325,18.231524,2025-09-19 04:17:37.774580,512,1,865948,2025-09-19 04:17:19.543056,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001012.parquet,2891.354005575685,2785.6703946650996
325,18.535352,2025-09-19 04:17:58.310310,512,2,865948,2025-09-19 04:17:39.774958,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001013.parquet,2895.9862924615422,2755.182274129282
1000,57.337938,2025-09-19 04:18:57.648628,512,0,867401,2025-09-19 04:18:00.310690,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001014.parquet,3048.112652622341,2714.0227863870377
1000,53.013176,2025-09-19 04:19:52.662223,512,1,867401,2025-09-19 04:18:59.649047,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001015.parquet,3054.832117424599,2682.6238210016404
1000,55.847892,2025-09-19 04:20:50.510677,512,2,867401,2025-09-19 04:19:54.662785,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001016.parquet,3056.1683461422367,2691.564373620773
75,22.064948,2025-09-19 04:21:14.576220,1024,0,869337,2025-09-19 04:20:52.511272,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001017.parquet,2733.230708386814,2196.3484388207394
75,21.510373,2025-09-19 04:21:38.087148,1024,1,869337,2025-09-19 04:21:16.576775,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001018.parquet,2344.515882960109,2184.3149135717913
75,21.327592,2025-09-19 04:22:01.415055,1024,2,869337,2025-09-19 04:21:40.087463,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001019.parquet,2372.634679687895,2198.811168267606
450,26.876651,2025-09-19 04:22:30.291944,512,0,870404,2025-09-19 04:22:03.415293,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001020.parquet,3054.229419258443,2805.95166124024
450,23.782018,2025-09-19 04:22:56.074253,512,1,870404,2025-09-19 04:22:32.292235,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001021.parquet,2894.5193538448852,2771.5393215976474
450,23.148188,2025-09-19 04:23:21.222950,512,2,870404,2025-09-19 04:22:58.074762,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001022.parquet,2895.7133498447224,2798.4469964768805
675,43.284117,2025-09-19 04:24:06.507519,512,0,871197,2025-09-19 04:23:23.223402,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001023.parquet,3065.9227352920716,2543.5555641713154
675,36.32512,2025-09-19 04:24:44.833105,512,1,871197,2025-09-19 04:24:08.507985,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001024.parquet,2867.245569917901,2607.6895945786746
675,35.223361,2025-09-19 04:25:22.058602,512,2,871197,2025-09-19 04:24:46.835241,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001025.parquet,2878.1497656816214,2678.1342933207907
450,41.898528,2025-09-19 04:26:05.957491,1024,0,872903,2025-09-19 04:25:24.058963,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001026.parquet,3056.964467410819,2810.131632124864
450,39.439827,2025-09-19 04:26:47.397728,1024,1,872903,2025-09-19 04:26:07.957901,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001027.parquet,2902.9736805881803,2762.73781442991
450,39.795718,2025-09-19 04:27:29.193862,1024,2,872903,2025-09-19 04:26:49.398144,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001028.parquet,2895.978926634797,2778.9772227672574
600,35.047978,2025-09-19 04:28:06.242255,512,0,874809,2025-09-19 04:27:31.194277,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001029.parquet,3073.7529003530685,2776.081160092559
600,31.921697,2025-09-19 04:28:40.164399,512,1,874809,2025-09-19 04:28:08.242702,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001030.parquet,2882.406770594878,2721.322067624235
600,31.523226,2025-09-19 04:29:13.688022,512,2,874809,2025-09-19 04:28:42.164796,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001031.parquet,2878.1184341110816,2758.3379693973648
975,85.773952,2025-09-19 04:30:41.462378,1024,0,875506,2025-09-19 04:29:15.688426,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001032.parquet,3071.16267190437,2746.585997415988
975,86.681411,2025-09-19 04:32:10.144190,1024,1,875506,2025-09-19 04:30:43.462779,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001033.parquet,3076.9779979543937,2739.391354107004
975,85.935513,2025-09-19 04:33:38.080407,1024,2,875506,2025-09-19 04:32:12.144894,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001034.parquet,3052.2003571757004,2740.809841694427
600,55.299899,2025-09-19 04:34:35.380786,1024,0,876858,2025-09-19 04:33:40.080887,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001035.parquet,3040.043185571332,2805.0356341081933
600,53.25257,2025-09-19 04:35:30.633749,1024,1,876858,2025-09-19 04:34:37.381179,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001036.parquet,3051.5315360118652,2796.9630115769664
600,52.59788,2025-09-19 04:36:25.232065,1024,2,876858,2025-09-19 04:35:32.634185,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001037.parquet,3036.132329059191,2807.5362019486006
100,12.2725,2025-09-19 04:36:39.505040,512,0,880680,2025-09-19 04:36:27.232540,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001038.parquet,2819.0037891085667,2383.8082809851107
100,11.741988,2025-09-19 04:36:53.247516,512,1,880680,2025-09-19 04:36:41.505528,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001039.parquet,2525.9250615654323,2348.6484073712327
100,11.795861,2025-09-19 04:37:07.043657,512,2,880680,2025-09-19 04:36:55.247796,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001040.parquet,2514.4362063577746,2356.0475495159103
875,53.189938,2025-09-19 04:38:02.233917,512,0,881086,2025-09-19 04:37:09.043979,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001041.parquet,3050.8372145728604,2662.9188725654412
875,47.619424,2025-09-19 04:38:51.853624,512,1,881086,2025-09-19 04:38:04.234200,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001042.parquet,3048.248804547732,2664.031974572965
875,47.61192,2025-09-19 04:39:41.465996,512,2,881086,2025-09-19 04:38:53.854076,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001043.parquet,3049.7358025505596,2666.593539706697
25,9.678822,2025-09-19 04:39:53.145345,512,0,881167,2025-09-19 04:39:43.466523,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001044.parquet,2147.652004823166,2012.051616039927
25,9.575153,2025-09-19 04:40:04.721014,512,1,881167,2025-09-19 04:39:55.145861,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001045.parquet,2114.852428000859,2004.155758500557
25,9.580091,2025-09-19 04:40:16.301318,512,2,881167,2025-09-19 04:40:06.721227,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001046.parquet,2167.978073777282,2030.0873207663888
625,36.751536,2025-09-19 04:40:55.053078,512,0,882600,2025-09-19 04:40:18.301542,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001047.parquet,3070.837218587593,2781.063124721585
625,32.53989,2025-09-19 04:41:29.593215,512,1,882600,2025-09-19 04:40:57.053325,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001048.parquet,2906.941966960123,2735.205758903842
625,31.856286,2025-09-19 04:42:03.449919,512,2,882600,2025-09-19 04:41:31.593633,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001049.parquet,2882.6665886078977,2736.995249153516
300,33.670003,2025-09-19 04:42:39.120331,1024,0,889477,2025-09-19 04:42:05.450328,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001050.parquet,3066.4262896520545,2763.7154090608747
300,31.304111,2025-09-19 04:43:12.424709,1024,1,889477,2025-09-19 04:42:41.120598,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001051.parquet,2881.664634985317,2757.6564735659426
300,32.056422,2025-09-19 04:43:46.481549,1024,2,889477,2025-09-19 04:43:14.425127,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001052.parquet,2889.140888543666,2732.552176457548
175,26.673203,2025-09-19 04:44:15.155149,1024,0,890119,2025-09-19 04:43:48.481946,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001053.parquet,3067.720120081072,2544.9774586310596
175,25.192726,2025-09-19 04:44:42.348233,1024,1,890119,2025-09-19 04:44:17.155507,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001054.parquet,2755.2512313612942,2497.0265128723236
175,25.133469,2025-09-19 04:45:09.481986,1024,2,890119,2025-09-19 04:44:44.348517,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001055.parquet,2770.6849367016666,2509.8187604924865
450,27.481816,2025-09-19 04:45:38.964180,512,0,892248,2025-09-19 04:45:11.482364,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001056.parquet,3067.5448881578195,2820.651362438114
450,23.071222,2025-09-19 04:46:04.035716,512,1,892248,2025-09-19 04:45:40.964494,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001057.parquet,2902.7661776541026,2751.5943131573713
450,22.953275,2025-09-19 04:46:28.989405,512,2,892248,2025-09-19 04:46:06.036130,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001058.parquet,2888.7970841288084,2775.4462797333376
300,19.294667,2025-09-19 04:46:50.284461,512,0,897101,2025-09-19 04:46:30.989794,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001059.parquet,3057.6450265134895,2819.744031017363
300,17.026174,2025-09-19 04:47:09.311145,512,1,897101,2025-09-19 04:46:52.284971,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001060.parquet,2887.8080171984684,2788.7419994017337
300,17.250502,2025-09-19 04:47:28.561981,512,2,897101,2025-09-19 04:47:11.311479,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001061.parquet,2884.1353257417277,2747.35040037108
425,40.161597,2025-09-19 04:48:10.723945,1024,0,897619,2025-09-19 04:47:30.562348,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001062.parquet,3060.779884811862,2828.4373852901163
425,37.694446,2025-09-19 04:48:50.418637,1024,1,897619,2025-09-19 04:48:12.724191,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001063.parquet,2942.6293209089995,2797.179899205269
425,37.934185,2025-09-19 04:49:30.353225,1024,2,897619,2025-09-19 04:48:52.419040,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001064.parquet,2933.465500597182,2784.547083243428
900,82.353503,2025-09-19 04:50:54.707129,1024,0,898336,2025-09-19 04:49:32.353626,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001065.parquet,3046.5872872791915,2744.309646367498
900,80.975907,2025-09-19 04:52:17.683378,1024,1,898336,2025-09-19 04:50:56.707471,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001066.parquet,3068.414523488521,2733.558517960436
900,81.015924,2025-09-19 04:53:40.699730,1024,2,898336,2025-09-19 04:52:19.683806,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001067.parquet,3065.917457749627,2737.9957653541683
650,40.024608,2025-09-19 04:54:22.724794,512,0,899785,2025-09-19 04:53:42.700186,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001068.parquet,3076.4332087740136,2764.8938030954437
650,33.345595,2025-09-19 04:54:58.071058,512,1,899785,2025-09-19 04:54:24.725463,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001069.parquet,2888.6725521112626,2738.7893688014865
650,34.284934,2025-09-19 04:55:34.356537,512,2,899785,2025-09-19 04:55:00.071603,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001070.parquet,2894.272211720902,2728.7138529351128
300,32.612775,2025-09-19 04:56:08.969785,1024,0,905556,2025-09-19 04:55:36.357010,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001071.parquet,3061.3968839338954,2755.518751574447
300,32.03205,2025-09-19 04:56:43.002260,1024,1,905556,2025-09-19 04:56:10.970210,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001072.parquet,2902.6933740356953,2740.2466390750224
300,30.91181,2025-09-19 04:57:15.914364,1024,2,905556,2025-09-19 04:56:45.002554,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001073.parquet,2896.554654792382,2750.782697524817
25,19.270861,2025-09-19 04:57:37.185601,1024,0,905562,2025-09-19 04:57:17.914740,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001074.parquet,2170.2409243846896,2079.9699697063515
25,19.037842,2025-09-19 04:57:58.223849,1024,1,905562,2025-09-19 04:57:39.186007,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001075.parquet,2168.6871002918097,2064.2595896696134
25,18.92358,2025-09-19 04:58:19.147661,1024,2,905562,2025-09-19 04:58:00.224081,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001076.parquet,2118.6618410370584,2054.214174458012
775,70.837763,2025-09-19 04:59:31.985714,1024,0,907555,2025-09-19 04:58:21.147951,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001077.parquet,3057.0570942982604,2756.9829473223467
775,69.12317,2025-09-19 05:00:43.109108,1024,1,907555,2025-09-19 04:59:33.985938,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001078.parquet,3036.313565779829,2756.127146374715
775,67.105717,2025-09-19 05:01:52.215341,1024,2,907555,2025-09-19 05:00:45.109624,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001079.parquet,3050.294721511523,2752.180751167014
425,41.222939,2025-09-19 05:02:35.438824,1024,0,908187,2025-09-19 05:01:54.215885,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001080.parquet,3067.382109875049,2798.019589586421
425,38.203806,2025-09-19 05:03:15.643212,1024,1,908187,2025-09-19 05:02:37.439406,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001081.parquet,2960.733478163758,2799.8604239315578
425,38.436732,2025-09-19 05:03:56.080351,1024,2,908187,2025-09-19 05:03:17.643619,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001082.parquet,2905.9787140591075,2774.0021976495677
375,36.875373,2025-09-19 05:04:34.956166,1024,0,908741,2025-09-19 05:03:58.080793,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001083.parquet,3047.550858927257,2780.000429506865
375,34.635579,2025-09-19 05:05:11.592186,1024,1,908741,2025-09-19 05:04:36.956607,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001084.parquet,2898.8496042952606,2745.969345753303
375,35.505435,2025-09-19 05:05:49.098053,1024,2,908741,2025-09-19 05:05:13.592618,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001085.parquet,2899.22360737738,2736.716410313362
475,45.393079,2025-09-19 05:06:36.491520,1024,0,913196,2025-09-19 05:05:51.098441,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001086.parquet,3059.1807593142767,2819.3359365896663
475,42.35305,2025-09-19 05:07:20.844897,1024,1,913196,2025-09-19 05:06:38.491847,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001087.parquet,2892.996839175936,2808.723624831477
475,42.733511,2025-09-19 05:08:05.578799,1024,2,913196,2025-09-19 05:07:22.845288,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001088.parquet,2883.3988243866497,2802.85595870819
500,46.622431,2025-09-19 05:08:54.201528,1024,0,921717,2025-09-19 05:08:07.579097,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001089.parquet,3060.080547686654,2815.664406031591
500,43.386756,2025-09-19 05:09:39.588603,1024,1,921717,2025-09-19 05:08:56.201847,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001090.parquet,2904.578342410286,2801.5661745017037
500,43.992585,2025-09-19 05:10:25.581661,1024,2,921717,2025-09-19 05:09:41.589076,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001091.parquet,2897.0685957832184,2807.220837052287
375,22.841319,2025-09-19 05:10:50.423393,512,0,922695,2025-09-19 05:10:27.582074,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001092.parquet,3056.5812530270864,2792.5682908683566
375,19.866015,2025-09-19 05:11:12.289909,512,1,922695,2025-09-19 05:10:52.423894,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001093.parquet,2880.7200188441225,2763.1836348094803
375,20.483541,2025-09-19 05:11:34.773870,512,2,922695,2025-09-19 05:11:14.290329,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001094.parquet,2948.7693576812608,2737.020431772
850,77.325124,2025-09-19 05:12:54.099429,1024,0,927317,2025-09-19 05:11:36.774305,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001095.parquet,3047.1038340133464,2756.9651186833576
850,76.125706,2025-09-19 05:14:12.225587,1024,1,927317,2025-09-19 05:12:56.099881,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001096.parquet,3047.615559203442,2732.8469894199343
